Desert,Region,Shrub,ShrubID,Year,Plot,MH,MHcode,TranSide,TranDir,TurbTrt,FireTrt,RainTrt,WintRain,SeedTrt,Include,TotCov,VegHeight,EstBiomass,NatCover,InvCover,EroCover,SchCover,BroCover,BraCover,Crust,CryCrust,SpecRich,TotDens,NatDens,InvDens,InvDensPct,Alliu,Amdu,Amte,Anla,Aster,Astra,Borag,Brru,Brto,Caca,Cacl,Chbr,Chfr,Choriz,Chri,Chst,Cimo,Cobi,Crypt,Depi,Drci,Erci,Erdi,Ergr,Eriog,EriogComb,Erni,Erpr,Erpu,Erte,Erth,Esmi,Filag,Gist,Laca,Lego,Lela,Libi,Lidi,Loca,Lotus,Lupin,Maco,Magl,Meaf,Mobe,Pecto,Phace,Phdi,Phfr,Phme,Plagi,Plov,Scar,Stlo,Unkn,Unkn11,Unkn4,Unkn5-2,UnknM,UnknM8,Vuoc,ScarSeedPlot,BrruSeedPlot,AmteSeedPlot,ErciSeedPlot,ChfrFlorPlot,ErpuSeedPlot,GistSeedPlot,LidiSeedPlot,MaglFlorPlot,MeafSeedPlot,PectoNutletPlot,LegoSeedPlot,PlovSeedPlot,LelaSeedPlot,BrtoSeedPlot,MobeSeedPlot
Mojave,Main,136,MM136,2012,3015,CD,2,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,136,MM136,2012,3014,ON,3,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,136,MM136,2012,3013,OF,4,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3012,UC,1,E,N,N,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3011,CD,2,E,N,N,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3010,ON,3,E,N,N,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3009,OF,4,E,N,N,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3008,UC,1,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3007,CD,2,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3006,ON,3,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.375,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,137,MM137,2012,3005,OF,4,W,N,Y,B,D,11.56,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3192,UC,1,E,N,N,B,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3191,CD,2,E,N,N,B,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.375,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3190,ON,3,E,N,N,B,E,98.11,S,Y,3,1.0,0.022,NA,NA,NA,NA,NA,NA,1,NA,1,2,0,2,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3189,OF,4,E,N,N,B,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3196,UC,1,W,N,Y,B,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3195,CD,2,W,N,Y,B,E,98.11,S,Y,1,1.0,0.004,NA,NA,NA,NA,NA,NA,0.5,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3194,ON,3,W,N,Y,B,E,98.11,S,Y,1,1.0,0.004,NA,NA,NA,NA,NA,NA,1.125,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,139,MM139,2012,3193,OF,4,W,N,Y,B,E,98.11,S,Y,1,1.0,0.004,NA,NA,NA,NA,NA,NA,0.875,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3172,UC,1,E,N,Y,UB,E,98.11,A,Y,5,3.0,0.048,NA,NA,NA,NA,NA,NA,0.375,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3171,CD,2,E,N,Y,UB,E,98.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3170,ON,3,E,N,Y,UB,E,98.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.75,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3169,OF,4,E,N,Y,UB,E,98.11,A,Y,1,1.0,0.004,NA,NA,NA,NA,NA,NA,0.75,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3168,UC,1,W,N,N,UB,E,98.11,A,Y,3,2.0,0.026,NA,NA,NA,NA,NA,NA,0.5,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3167,CD,2,W,N,N,UB,E,98.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3166,ON,3,W,N,N,UB,E,98.11,A,Y,1,2.0,0.008,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,142,MM142,2012,3165,OF,4,W,N,N,UB,E,98.11,A,Y,1,1.0,0.004,NA,NA,NA,NA,NA,NA,1.25,NA,1,3,0,3,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3160,UC,1,E,S,Y,UB,E,98.11,S,Y,3,1.0,0.022,NA,NA,NA,NA,NA,NA,0.625,NA,1,2,0,2,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3159,CD,2,E,S,Y,UB,E,98.11,S,Y,7,5.0,0.074,NA,NA,NA,NA,NA,NA,0.5,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3158,ON,3,E,S,Y,UB,E,98.11,S,Y,1,1.5,0.006,NA,NA,NA,NA,NA,NA,0.875,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3157,OF,4,E,S,Y,UB,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.75,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3164,UC,1,W,S,N,UB,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3163,CD,2,W,S,N,UB,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3162,ON,3,W,S,N,UB,E,98.11,S,Y,3,1.0,0.022,NA,NA,NA,NA,NA,NA,0.75,NA,2,4,0,4,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,143,MM143,2012,3161,OF,4,W,S,N,UB,E,98.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3156,UC,1,E,N,N,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3155,CD,2,E,N,N,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3154,ON,3,E,N,N,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3153,OF,4,E,N,N,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.75,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3152,UC,1,W,N,Y,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.375,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3151,CD,2,W,N,Y,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.375,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3150,ON,3,W,N,Y,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.375,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,144,MM144,2012,3149,OF,4,W,N,Y,B,A,23.11,S,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3148,UC,1,E,S,N,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3147,CD,2,E,S,N,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3146,ON,3,E,S,N,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3145,OF,4,E,S,N,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3144,UC,1,W,S,Y,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.375,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3143,CD,2,W,S,Y,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.2625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3142,ON,3,W,S,Y,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.5,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,145,MM145,2012,3141,OF,4,W,S,Y,UB,A,23.11,A,Y,0,0,0.000,NA,NA,NA,NA,NA,NA,0.625,NA,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mojave,Main,146,MM146,2012,3136,UC,1,E,N,Y,UB,E,98.11,S,Y,3,3.0,0.030,NA,NA,NA,NA,NA,NA,0.25,NA,1,1,0,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
